Temp_current,Setpoint,Humidity,Temp_t1,Temp_t2,Command_MPC
32.19084691765671,33.25279455760379,73.97244604362844,32.13537156974229,32.07977014149171,100.0
32.246196471131405,33.25279455760379,92.3131201105458,32.19084691765671,32.13537156974229,100.0
32.301420515414556,33.25279455760379,53.276678310366165,32.246196471131405,32.19084691765671,100.0
32.35651933510749,33.25279455760379,79.64473459959396,32.301420515414556,32.246196471131405,100.0
32.41149321416621,33.25279455760379,47.88081220105978,32.35651933510749,32.301420515414556,100.0
32.46634243590279,33.25279455760379,93.70219450737687,32.41149321416621,32.35651933510749,100.0
32.52106728298691,33.25279455760379,86.51093303696337,32.46634243590279,32.41149321416621,100.0
32.57566803744726,33.25279455760379,40.092548084733814,32.52106728298691,32.46634243590279,100.0
32.630144980673,33.25279455760379,91.12967593496528,32.57566803744726,32.52106728298691,100.0
32.68449839341524,33.25279455760379,81.59390791862904,32.630144980673,32.57566803744726,100.0
32.73872855578845,33.25279455760379,78.68510338522587,32.68449839341524,32.630144980673,100.0
32.79283574727192,33.25279455760379,92.39760697077968,32.73872855578845,32.68449839341524,100.0
32.84682024671122,33.25279455760379,54.80527281807142,32.79283574727192,32.73872855578845,100.0
32.90068233231958,33.25279455760379,52.22664506574251,32.84682024671122,32.79283574727192,100.0
32.954422281679406,33.25279455760379,88.47227265818984,32.90068233231958,32.84682024671122,100.0
33.008040371743625,33.25279455760379,72.90910165945994,32.954422281679406,32.90068233231958,100.0
33.061536878837174,33.25279455760379,60.058789163836124,33.008040371743625,32.954422281679406,100.0
33.114912078658406,33.25279455760379,87.52140418378647,33.061536878837174,33.008040371743625,34.233224105926176
33.115224737340824,33.25279455760379,80.94507099462639,33.114912078658406,33.061536878837174,34.233224105926176
33.115536687046635,33.25279455760379,63.93398602313169,33.115224737340824,33.114912078658406,34.233224105926176
33.1158479293835,33.25279455760379,72.14718806843635,33.115536687046635,33.115224737340824,34.233224105926176
33.11615846595543,33.25279455760379,43.088640807403145,33.1158479293835,33.115536687046635,34.233224105926176
33.1164682983628,33.25279455760379,93.41842499077137,33.11615846595543,33.1158479293835,34.233224105926176
33.11677742820235,33.25279455760379,64.52951261548955,33.1164682983628,33.11615846595543,34.233224105926176
33.1170858570672,33.25279455760379,42.03826874239353,33.11677742820235,33.1164682983628,34.233224105926176
33.117393586546875,33.25279455760379,79.03475317809017,33.1170858570672,33.11677742820235,34.233224105926176
33.117700618227275,33.25279455760379,59.5080765723991,33.117393586546875,33.1170858570672,34.233224105926176
33.11800695369072,33.25279455760379,42.058169274784184,33.117700618227275,33.117393586546875,34.233224105926176
33.11831259451591,33.25279455760379,83.70819682932506,33.11800695369072,33.117700618227275,34.233224105926176
33.11861754227802,33.25279455760379,80.26817188264258,33.11831259451591,33.11800695369072,34.233224105926176
33.1189217985486,33.25279455760379,74.35778716155099,33.11861754227802,33.11831259451591,34.233224105926176
33.11922536489566,33.25279455760379,42.28978161342032,33.1189217985486,33.11861754227802,34.233224105926176
33.11952824288366,33.25279455760379,54.94481261704874,33.11922536489566,33.1189217985486,34.233224105926176
33.1198304340735,33.25279455760379,47.46806717175022,33.11952824288366,33.11922536489566,34.233224105926176
33.120131940022546,33.25279455760379,76.21608528137352,33.1198304340735,33.11952824288366,34.233224105926176
33.120432762284636,33.25279455760379,53.67122872286467,33.120131940022546,33.1198304340735,34.233224105926176
33.120732902410076,33.25279455760379,51.32430886279276,33.120432762284636,33.120131940022546,34.233224105926176
33.121032361945666,33.25279455760379,84.75102109074686,33.120732902410076,33.120432762284636,34.233224105926176
33.121331142434684,33.25279455760379,82.62632419369669,33.121032361945666,33.120732902410076,34.233224105926176
33.121629245416926,33.25279455760379,57.82873720711889,33.121331142434684,33.121032361945666,34.233224105926176
33.121926672428685,33.25279455760379,79.42274338613339,33.121629245416926,33.121331142434684,34.233224105926176
33.12222342500278,33.25279455760379,62.62551956968412,33.121926672428685,33.121629245416926,34.233224105926176
33.12251950466854,33.25279455760379,89.47153470478385,33.12222342500278,33.121926672428685,34.233224105926176
33.12281491295184,33.25279455760379,68.20675388557044,33.12251950466854,33.12222342500278,34.233224105926176
33.12310965137509,33.25279455760379,68.34443991712777,33.12281491295184,33.12251950466854,34.233224105926176
33.12340372145724,33.25279455760379,57.27400393621238,33.12310965137509,33.12281491295184,34.233224105926176
33.12369712471381,33.25279455760379,62.666962329505594,33.12340372145724,33.12310965137509,34.233224105926176
33.12398986265687,33.25279455760379,43.67337347352084,33.12369712471381,33.12340372145724,34.233224105926176
33.12428193679507,33.25279455760379,41.482147131407295,33.12398986265687,33.12369712471381,34.233224105926176
33.12457334863364,33.25279455760379,69.3736710346562,33.12428193679507,33.12398986265687,34.233224105926176
33.12486409967439,33.25279455760379,57.33721810275416,33.12457334863364,33.12428193679507,34.233224105926176
33.125154191415724,33.25279455760379,62.56615071679292,33.12486409967439,33.12457334863364,34.233224105926176
33.12544362535266,33.25279455760379,69.68374592222835,33.125154191415724,33.12486409967439,34.233224105926176
33.12573240297681,33.25279455760379,57.951329694588395,33.12544362535266,33.125154191415724,34.233224105926176
33.12602052577642,33.25279455760379,64.17709938304979,33.12573240297681,33.12544362535266,34.233224105926176
33.126307995236346,33.25279455760379,92.46982744068508,33.12602052577642,33.12573240297681,34.233224105926176
33.126594812838086,33.25279455760379,57.0186850162943,33.126307995236346,33.12602052577642,34.233224105926176
33.126880980059774,33.25279455760379,77.10037827237926,33.126594812838086,33.126307995236346,34.233224105926176
33.1271664983762,33.25279455760379,90.04007553593883,33.126880980059774,33.126594812838086,34.233224105926176
33.1274513692588,33.25279455760379,56.407949798411266,33.1271664983762,33.126880980059774,34.233224105926176
33.12773559417568,33.25279455760379,76.89246793061304,33.1274513692588,33.1271664983762,34.233224105926176
33.12801917459162,33.25279455760379,71.31037671916485,33.12773559417568,33.1274513692588,34.233224105926176
33.12830211196807,33.25279455760379,73.25390452437722,33.12801917459162,33.12773559417568,34.233224105926176
33.128584407763164,33.25279455760379,63.665768195536856,33.12830211196807,33.12801917459162,34.233224105926176
33.12886606343174,33.25279455760379,90.46319322788,33.128584407763164,33.12830211196807,34.233224105926176
33.12914708042533,33.25279455760379,90.69810216521287,33.12886606343174,33.128584407763164,34.233224105926176
33.12942746019217,33.25279455760379,43.29386753108893,33.12914708042533,33.12886606343174,34.233224105926176
33.12970720417723,33.25279455760379,41.50326500902886,33.12942746019217,33.12914708042533,34.233224105926176
33.12998631382219,33.25279455760379,47.43998668725017,33.12970720417723,33.12942746019217,34.233224105926176
33.130264790565455,33.25279455760379,48.7768621648462,33.12998631382219,33.12970720417723,34.233224105926176
33.13054263584219,33.25279455760379,41.89995796985013,33.130264790565455,33.12998631382219,34.233224105926176
33.13081985108428,33.25279455760379,85.36647704020818,33.13054263584219,33.130264790565455,34.233224105926176
